customer_id,feature
245,Project Creation
863,Comments
863,Task Creation
519,Project Creation
519,Task Creation
975,Project Creation
975,Task Creation
975,SSO
975,Advanced Reports
9,Task Creation
9,Attachments
9,SSO
619,Comments
619,Project Creation
619,Permission Control
767,Project Creation
767,Dashboards
767,Permission Control
635,Project Creation
635,Task Creation
635,Comments
185,Comments
185,Advanced Reports
185,API Access
793,Task Creation
793,Advanced Reports
793,SSO
206,Task Creation
206,Comments
206,Project Creation
752,Project Creation
928,Task Creation
476,Project Creation
476,Task Creation
476,Attachments
861,Attachments
861,Task Creation
861,Advanced Reports
706,Comments
706,Task Creation
706,Automations
275,Attachments
275,Comments
738,Comments
738,Permission Control
828,Project Creation
971,Attachments
971,Task Creation
971,Advanced Reports
924,Project Creation
924,Automations
671,Comments
671,Task Creation
671,API Access
671,Advanced Reports
767,Task Creation
767,Project Creation
767,Permission Control
767,Dashboards
694,Attachments
694,Automations
694,Permission Control
698,Attachments
698,Project Creation
698,API Access
698,Advanced Reports
555,Task Creation
555,Attachments
555,Permission Control
555,Automations
693,Attachments
693,Project Creation
693,Advanced Reports
693,API Access
874,Comments
874,Automations
784,Project Creation
784,Attachments
784,SSO
784,Advanced Reports
17,Attachments
17,SSO
17,Advanced Reports
323,Attachments
323,Permission Control
323,Automations
556,Task Creation
556,Attachments
556,Project Creation
777,Attachments
777,Project Creation
777,Task Creation
605,Task Creation
605,Attachments
605,Automations
376,Attachments
376,Dashboards
376,Permission Control
858,Attachments
858,Project Creation
858,SSO
328,Project Creation
328,Task Creation
328,SSO
907,Attachments
907,Dashboards
73,Project Creation
73,Task Creation
73,Dashboards
23,Comments
23,API Access
38,Project Creation
38,Automations
991,Attachments
27,Project Creation
27,Permission Control
980,Task Creation
69,Task Creation
69,Permission Control
69,Automations
799,Attachments
799,Permission Control
799,Dashboards
668,Attachments
668,Project Creation
668,Permission Control
26,Task Creation
26,Dashboards
836,Attachments
836,Task Creation
836,Advanced Reports
836,API Access
334,Attachments
334,Task Creation
334,Automations
328,Task Creation
328,SSO
267,Project Creation
267,Automations
120,Project Creation
120,Permission Control
120,Automations
173,Attachments
173,Comments
173,Dashboards
653,Attachments
653,Advanced Reports
653,API Access
68,Project Creation
68,Advanced Reports
158,Comments
158,Attachments
158,Advanced Reports
158,API Access
366,Attachments
366,Project Creation
366,Task Creation
230,Comments
230,Project Creation
230,SSO
464,Comments
517,Comments
517,API Access
517,Advanced Reports
766,Attachments
766,Dashboards
960,Attachments
347,Attachments
347,Project Creation
347,Permission Control
347,Automations
189,Attachments
189,Task Creation
545,Task Creation
224,Project Creation
224,Comments
224,SSO
63,Comments
63,Attachments
865,Project Creation
865,Comments
762,Project Creation
762,API Access
762,SSO
889,Project Creation
889,SSO
262,Comments
262,Project Creation
262,Automations
35,Comments
35,Dashboards
315,Attachments
315,Comments
315,Project Creation
839,Attachments
839,Comments
80,Attachments
80,API Access
80,Advanced Reports
322,Comments
322,Project Creation
322,Permission Control
322,Automations
406,Attachments
406,API Access
406,SSO
732,Project Creation
732,Advanced Reports
732,API Access
510,Comments
510,Attachments
510,Dashboards
510,Permission Control
71,Comments
71,Task Creation
71,SSO
930,Task Creation
930,Project Creation
930,Dashboards
698,Comments
698,Attachments
698,SSO
511,Attachments
683,Project Creation
683,Attachments
683,Comments
190,Attachments
190,Advanced Reports
213,Task Creation
213,Comments
213,Attachments
456,Comments
456,Attachments
456,Advanced Reports
80,Attachments
80,SSO
420,Project Creation
664,Attachments
664,Project Creation
664,Automations
664,Dashboards
452,Attachments
452,Task Creation
452,API Access
452,SSO
466,Project Creation
466,Attachments
661,Comments
661,Attachments
838,Project Creation
838,Advanced Reports
173,Project Creation
173,Dashboards
414,Attachments
414,Permission Control
414,Automations
30,Attachments
30,API Access
30,SSO
734,Attachments
215,Attachments
215,Permission Control
489,Project Creation
489,Comments
489,Attachments
624,Attachments
624,SSO
624,API Access
686,Comments
686,Attachments
686,Advanced Reports
434,Project Creation
434,Attachments
693,Task Creation
693,Comments
693,Advanced Reports
904,Task Creation
904,API Access
904,Advanced Reports
188,Project Creation
188,Advanced Reports
188,API Access
201,Task Creation
201,SSO
344,Project Creation
344,Automations
293,Comments
293,Attachments
293,Permission Control
293,Dashboards
357,Task Creation
357,Attachments
357,SSO
357,Advanced Reports
642,Attachments
642,Permission Control
168,Comments
168,Dashboards
168,Automations
702,Comments
702,Task Creation
168,Task Creation
168,Automations
168,Dashboards
1,Project Creation
1,Dashboards
856,Attachments
856,Project Creation
856,Comments
75,Comments
75,Task Creation
75,Automations
111,Comments
111,Automations
4,Attachments
4,Comments
4,Dashboards
670,Task Creation
670,Advanced Reports
670,API Access
921,Project Creation
921,Comments
921,Dashboards
861,Attachments
861,SSO
861,API Access
134,Task Creation
9,Project Creation
9,Attachments
9,SSO
215,Comments
215,Permission Control
215,Dashboards
488,Comments
374,Comments
374,Dashboards
374,Automations
77,Attachments
77,Project Creation
564,Attachments
564,Advanced Reports
852,Attachments
580,Project Creation
580,Attachments
580,API Access
580,SSO
215,Attachments
215,Task Creation
215,Permission Control
477,Task Creation
477,Attachments
477,API Access
905,Project Creation
905,Advanced Reports
296,Task Creation
296,API Access
296,SSO
253,Attachments
253,Project Creation
253,Task Creation
376,Task Creation
376,Comments
376,Permission Control
443,Task Creation
443,Comments
443,Project Creation
817,Attachments
817,Task Creation
159,Comments
159,Advanced Reports
159,API Access
419,Project Creation
352,Attachments
974,Attachments
974,Project Creation
974,Comments
101,Comments
101,API Access
101,Advanced Reports
175,Project Creation
399,Comments
399,Attachments
399,Task Creation
619,Comments
619,Dashboards
274,Project Creation
274,Advanced Reports
274,SSO
922,Project Creation
922,Task Creation
304,Attachments
304,Comments
304,Project Creation
25,Attachments
25,Project Creation
25,Advanced Reports
25,SSO
351,Task Creation
351,Attachments
351,Comments
871,Task Creation
871,Attachments
620,Comments
884,Comments
884,Dashboards
587,Project Creation
587,Dashboards
566,Project Creation
566,Permission Control
566,Dashboards
289,Task Creation
289,Attachments
289,Advanced Reports
289,SSO
156,Comments
156,Attachments
156,Task Creation
602,Project Creation
602,Task Creation
158,Task Creation
158,Attachments
158,API Access
158,Advanced Reports
848,Project Creation
848,Attachments
848,Permission Control
744,Comments
744,API Access
597,Comments
597,Automations
303,Comments
303,Task Creation
303,Attachments
387,Comments
387,Attachments
387,Advanced Reports
387,SSO
857,Attachments
857,Dashboards
322,Project Creation
322,Attachments
322,Automations
322,Permission Control
631,Task Creation
631,Comments
631,Automations
631,Dashboards
637,Comments
637,Task Creation
637,API Access
616,Project Creation
616,Comments
755,Attachments
972,Task Creation
972,Advanced Reports
369,Task Creation
369,Attachments
369,Comments
427,Attachments
427,Comments
427,Project Creation
518,Project Creation
518,Attachments
518,Automations
518,Permission Control
930,Attachments
930,Project Creation
930,Automations
930,Dashboards
939,Comments
939,Project Creation
939,Task Creation
871,Comments
871,Task Creation
871,Attachments
105,Project Creation
105,Comments
105,API Access
105,Advanced Reports
144,Comments
144,Attachments
144,SSO
127,Attachments
127,API Access
127,SSO
930,Comments
930,Automations
930,Dashboards
349,Project Creation
349,Attachments
433,Project Creation
433,Task Creation
433,Dashboards
985,Comments
985,Task Creation
985,Project Creation
655,Project Creation
655,SSO
655,API Access
667,Task Creation
667,Attachments
548,Attachments
548,Permission Control
548,Dashboards
878,Project Creation
878,Comments
878,Task Creation
305,Comments
305,Permission Control
305,Automations
149,Project Creation
149,Automations
423,Task Creation
423,Project Creation
423,Permission Control
320,Project Creation
320,Task Creation
320,Comments
423,Attachments
423,Dashboards
695,Project Creation
695,Dashboards
58,Comments
58,SSO
170,Project Creation
170,Task Creation
397,Project Creation
397,Permission Control
353,Project Creation
353,Permission Control
169,Project Creation
169,Task Creation
169,Permission Control
169,Automations
750,Comments
750,Attachments
750,Permission Control
750,Dashboards
295,Attachments
295,Project Creation
295,Advanced Reports
596,Task Creation
596,Permission Control
596,Dashboards
744,Project Creation
744,Advanced Reports
744,SSO
532,Comments
959,Task Creation
959,Project Creation
730,Task Creation
730,Attachments
698,Task Creation
698,Project Creation
698,API Access
532,Comments
259,Project Creation
259,Comments
259,Attachments
944,Comments
944,Project Creation
185,Project Creation
185,API Access
185,SSO
312,Comments
312,Attachments
468,Task Creation
468,Attachments
468,Automations
468,Dashboards
879,Task Creation
879,API Access
879,SSO
875,Comments
875,Attachments
875,API Access
875,Advanced Reports
33,Comments
33,Advanced Reports
33,API Access
820,Attachments
820,Project Creation
820,Permission Control
820,Dashboards
878,Task Creation
263,Comments
353,Attachments
353,Project Creation
353,Permission Control
228,Attachments
228,Project Creation
228,Automations
228,Dashboards
30,Comments
30,SSO
30,API Access
470,Task Creation
470,Comments
382,Task Creation
382,Comments
382,Advanced Reports
382,API Access
403,Comments
445,Comments
445,Attachments
445,API Access
445,Advanced Reports
341,Attachments
341,Permission Control
923,Comments
923,Project Creation
923,SSO
332,Task Creation
332,Project Creation
332,API Access
332,SSO
258,Project Creation
258,Task Creation
258,Advanced Reports
258,API Access
53,Task Creation
53,Comments
53,Automations
910,Task Creation
843,Comments
843,Task Creation
843,API Access
843,Advanced Reports
796,Attachments
629,Project Creation
629,Comments
629,Advanced Reports
629,API Access
602,Comments
565,Comments
565,Attachments
313,Comments
313,Project Creation
313,SSO
313,Advanced Reports
737,Comments
737,Task Creation
737,Permission Control
737,Dashboards
862,Project Creation
862,Attachments
862,Permission Control
894,Project Creation
894,Attachments
894,Dashboards
747,Comments
747,SSO
747,Advanced Reports
132,Project Creation
132,Task Creation
274,Attachments
274,Project Creation
274,API Access
274,SSO
637,Attachments
637,Project Creation
637,SSO
637,Advanced Reports
236,Attachments
236,Task Creation
236,Project Creation
423,Project Creation
423,Attachments
423,Permission Control
564,Comments
564,Advanced Reports
564,SSO
975,Task Creation
975,API Access
975,SSO
1,Project Creation
1,Attachments
1,Dashboards
1,Permission Control
434,Attachments
434,Task Creation
969,Comments
969,Dashboards
575,Attachments
575,Task Creation
575,API Access
575,Advanced Reports
614,Project Creation
614,Task Creation
614,Automations
704,Comments
704,Automations
192,Attachments
192,Task Creation
192,Automations
192,Permission Control
210,Project Creation
210,API Access
210,Advanced Reports
446,Task Creation
446,Advanced Reports
446,SSO
774,Task Creation
125,Task Creation
125,Comments
125,Dashboards
125,Automations
852,Task Creation
852,Comments
852,Attachments
25,Project Creation
25,Comments
25,Advanced Reports
11,Project Creation
11,Task Creation
11,Comments
342,Attachments
342,Task Creation
272,Comments
272,API Access
419,Comments
141,Attachments
141,API Access
141,Advanced Reports
830,Task Creation
830,Automations
830,Dashboards
163,Project Creation
163,API Access
163,Advanced Reports
16,Attachments
16,API Access
16,Advanced Reports
793,Task Creation
793,Advanced Reports
43,Project Creation
43,Project Creation
164,Attachments
164,Comments
164,Automations
625,Comments
625,Attachments
625,Dashboards
625,Permission Control
674,Project Creation
674,Task Creation
674,Permission Control
730,Comments
730,Task Creation
530,Project Creation
969,Project Creation
969,Attachments
969,Automations
969,Dashboards
637,Comments
637,API Access
637,Advanced Reports
78,Attachments
78,Dashboards
78,Permission Control
949,Project Creation
949,Dashboards
284,Task Creation
284,API Access
284,SSO
542,Task Creation
542,Attachments
320,Task Creation
320,Attachments
320,Comments
599,Attachments
599,Project Creation
599,Advanced Reports
555,Attachments
555,Permission Control
152,Task Creation
152,Attachments
152,Dashboards
152,Automations
21,Project Creation
118,Attachments
136,Project Creation
