customer_id,mrr,plan,contracting_date,segment,interaction_date,interaction_type,nps_last_research,event_date,logins_last_week,finished_tasks,active_users,num_opened_tickets,API Access,Advanced Reports,Attachments,Automations,Comments,Dashboards,Permission Control,Project Creation,SSO,Task Creation,weeks_since_last_interaction,tenure_in_years,weeks_since_last_usage_extraction
362,720.08,Enterprise,2022-03-02,Enterprise,2023-10-03,Email de Acompanhamento,2.0,2024-09-03,23.285714285714285,48.57142857142857,10.285714285714286,1.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,165.0,4.7508214676889375,117.0
363,89.01,Basic,2023-11-20,Enterprise,2024-03-19,Suporte Técnico,,2026-06-02,35.5,42.5,11.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,141.0,3.030800821355236,26.0
364,35.49,Basic,2020-11-04,Enterprise,2023-03-23,Email de Acompanhamento,1.0,2023-10-03,32.25,39.25,17.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,192.0,6.071959327336723,165.0
365,147.73,Pro,2023-06-25,SMB,,,,2026-03-22,25.4,55.0,11.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,3.436002737850787,36.0
366,39.84,Basic,2023-01-03,Enterprise,2025-06-23,Reunião QBR,3.0,2025-03-27,16.2,36.6,10.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,3.909650924024641,87.0
367,1589.23,Enterprise,2021-09-15,SMB,2024-03-30,Reunião QBR,,2024-08-07,27.333333333333332,32.0,13.0,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,139.0,5.211319032405294,120.0
368,700.25,Enterprise,2020-08-10,Enterprise,2021-02-06,Suporte Técnico,7.0,2023-08-07,28.0,44.4,8.6,1.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,303.0,6.307391474384044,173.0
369,24.23,Basic,2021-06-20,Mid-Market,2022-01-17,Suporte Técnico,10.0,2024-06-17,13.933333333333334,56.266666666666666,13.2,0.06666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,254.0,5.449566408032862,128.0
370,41.82,Basic,2020-01-03,Enterprise,2021-08-11,Email de Acompanhamento,9.0,2022-06-14,24.0,51.75,10.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,276.0,6.909659757528353,233.0
371,1494.74,Enterprise,2023-10-20,SMB,2024-08-28,Suporte Técnico,0.0,2026-03-26,24.0,38.5,11.0,2.1666666666666665,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,117.0,3.1156741957563314,35.0
372,86.02,Basic,2023-03-01,Enterprise,2024-06-08,Email de Acompanhamento,,2025-12-12,31.0,56.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,129.0,3.753593429158111,50.0
373,444.56,Pro,2020-11-14,SMB,2022-12-17,Reunião QBR,3.0,2022-10-03,26.125,46.625,11.375,0.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,206.0,6.044583496284709,217.0
374,110.83,Pro,2021-02-21,Enterprise,2022-09-29,Suporte Técnico,,2023-09-05,27.333333333333332,35.666666666666664,8.333333333333334,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,217.0,5.775445002282063,169.0
375,180.01,Pro,2020-11-12,Enterprise,2023-06-15,Reunião QBR,2.0,2023-04-15,39.6,56.6,13.0,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,180.0,6.050058662495111,189.0
376,226.17,Pro,2023-08-19,SMB,,,,2026-07-28,27.25,57.25,9.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.2854209445585214,18.0
377,88.64,Basic,2023-11-21,SMB,2025-04-21,Suporte Técnico,,2025-07-23,43.0,73.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.0,3.028062970568104,70.0
378,53.04,Basic,2023-02-06,SMB,2024-11-21,Suporte Técnico,3.0,2025-08-31,15.2,61.8,8.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,105.0,3.8165639972621492,65.0
379,807.92,Enterprise,2022-02-12,Mid-Market,2023-09-28,Suporte Técnico,10.0,2025-01-05,31.75,49.375,11.125,0.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,165.0,4.800109529025192,99.0
380,97.07,Basic,2023-06-28,Enterprise,2026-05-13,Reunião QBR,1.0,2026-03-09,31.4,53.6,12.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,3.4277891854893907,38.0
381,136.52,Pro,2021-09-24,SMB,2024-05-20,Suporte Técnico,4.0,2024-06-10,13.4,38.4,12.6,0.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,132.0,5.18667275216796,129.0
382,980.48,Enterprise,2020-08-31,Enterprise,,,,2023-06-12,15.2,69.0,10.6,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,6.249902229174815,181.0
383,444.96,Pro,2022-01-18,Enterprise,2024-12-19,Email de Acompanhamento,4.0,2024-12-17,31.714285714285715,62.142857142857146,9.714285714285714,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,101.0,4.868565169769989,102.0
384,477.21,Pro,2022-05-31,Mid-Market,,,,2023-12-29,30.0,18.25,13.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.504381161007667,152.0
385,294.92,Pro,2022-01-02,Mid-Market,2024-03-06,Reunião QBR,,2024-10-19,23.625,37.25,7.125,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,142.0,4.912376779846659,110.0
386,512.16,Enterprise,2022-08-18,Enterprise,2023-09-13,Suporte Técnico,,2025-05-07,30.22222222222222,44.44444444444444,10.11111111111111,1.7777777777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,167.0,4.288061336254107,81.0
387,1099.57,Enterprise,2020-01-11,SMB,2021-11-22,Email de Acompanhamento,6.0,2022-12-31,21.77777777777778,48.55555555555556,11.555555555555555,1.8888888888888888,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,262.0,6.887759092686743,204.0
388,54.95,Basic,2022-07-03,Mid-Market,2025-06-22,Email de Acompanhamento,,2025-05-22,40.8,67.0,15.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,4.414019715224534,79.0
389,718.61,Enterprise,2023-05-22,Mid-Market,2026-04-30,Reunião QBR,9.0,2026-02-17,10.75,58.75,9.25,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,3.5290896646132786,41.0
390,1063.98,Enterprise,2022-06-20,SMB,,,,2025-01-25,28.6,60.8,9.8,1.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,4.449616648411829,96.0
391,372.36,Pro,2020-02-18,Enterprise,2021-12-11,Reunião QBR,0.0,2022-09-08,16.833333333333332,46.5,9.166666666666666,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,259.0,6.783730934689089,220.0
392,37.06,Basic,2023-08-07,Enterprise,2026-01-29,Reunião QBR,5.0,2026-06-15,26.571428571428573,54.57142857142857,11.285714285714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,43.0,3.3182751540041067,24.0
393,264.14,Pro,2023-10-06,Mid-Market,2024-06-21,Reunião QBR,,2026-08-23,15.4,63.8,13.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,127.0,3.154004106776181,14.0
394,377.44,Pro,2021-01-13,Mid-Market,2021-07-29,Email de Acompanhamento,3.0,2022-01-22,38.333333333333336,55.666666666666664,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,278.0,5.882245549977179,253.0
395,1839.06,Enterprise,2021-12-29,Mid-Market,2024-12-21,Suporte Técnico,,2024-10-13,5.0,20.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.923779096303058,111.0
396,424.57,Pro,2023-06-29,SMB,2025-06-22,Email de Acompanhamento,,2023-07-01,14.0,25.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,3.4250513347022586,178.0
397,480.3,Pro,2023-03-29,Enterprise,2024-01-09,Reunião QBR,0.0,2025-12-07,20.75,43.25,7.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,151.0,3.676933607118412,51.0
398,293.43,Pro,2023-12-12,Enterprise,2025-02-10,Reunião QBR,,2026-10-05,27.0,53.285714285714285,14.285714285714286,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,94.0,2.97056810403833,8.0
399,29.03,Basic,2023-05-10,SMB,2024-07-27,Email de Acompanhamento,8.0,2025-10-18,26.428571428571427,42.57142857142857,9.571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,122.0,3.561943874058864,58.0
400,301.35,Pro,2023-09-21,Enterprise,,,,2025-02-18,28.25,39.25,12.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,3.1950718685831623,93.0
401,78.03,Basic,2022-12-04,SMB,2024-07-31,Email de Acompanhamento,6.0,2025-04-05,26.333333333333332,55.333333333333336,8.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,121.0,3.9923329682365827,86.0
402,554.01,Enterprise,2023-01-22,Enterprise,2026-01-16,Reunião QBR,,2025-08-07,35.57142857142857,65.85714285714286,10.571428571428571,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,45.0,3.8576317590691307,68.0
403,46.93,Basic,2020-06-20,Enterprise,2022-11-10,Email de Acompanhamento,10.0,2023-02-14,17.2,39.6,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,211.0,6.447008212749315,198.0
404,55.37,Basic,2021-10-25,Enterprise,,,,,,,,,,,,,,,,,,,,5.101780009128252,
405,479.64,Pro,2023-01-14,Mid-Market,2024-02-01,Reunião QBR,8.0,2025-11-01,20.833333333333332,49.166666666666664,7.333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,147.0,3.8795345653661877,56.0
406,1168.19,Enterprise,2021-05-20,Mid-Market,2023-07-18,Reunião QBR,9.0,2023-11-21,31.142857142857142,60.0,13.285714285714286,2.7142857142857144,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,176.0,5.53445915107257,158.0
407,30.48,Basic,2020-09-06,SMB,2023-07-18,Reunião QBR,10.0,2022-11-04,32.0,25.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,176.0,6.233476730543606,212.0
408,64.06,Basic,2020-09-16,SMB,,,,2023-09-14,29.6,74.8,7.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.206100899491592,167.0
409,738.38,Enterprise,2020-10-29,Enterprise,2021-11-23,Email de Acompanhamento,4.0,2023-06-18,31.333333333333332,75.33333333333333,7.333333333333333,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,262.0,6.088384825967931,180.0
410,876.39,Enterprise,2022-06-30,Mid-Market,2023-06-01,Reunião QBR,,2025-01-12,29.8,64.6,7.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,182.0,4.422234392113911,98.0
411,1289.91,Enterprise,2020-01-06,Mid-Market,2022-11-28,Email de Acompanhamento,2.0,2021-10-19,25.666666666666668,53.0,6.333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,209.0,6.90144700821275,267.0
412,34.6,Basic,2022-11-17,Mid-Market,2025-04-18,Email de Acompanhamento,,2025-06-29,21.5,69.83333333333333,10.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.0,4.038882803943045,74.0
413,55.18,Basic,2020-10-26,SMB,2022-06-10,Email de Acompanhamento,,2023-08-23,27.666666666666668,49.333333333333336,10.333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,233.0,6.0965975752835355,170.0
414,407.91,Pro,2021-11-05,Mid-Market,2024-03-08,Email de Acompanhamento,2.0,2024-04-25,23.142857142857142,38.42857142857143,12.857142857142858,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,142.0,5.071656777727065,135.0
415,79.43,Basic,2020-09-01,SMB,2022-01-07,Reunião QBR,8.0,2021-12-23,20.0,46.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,6.247164646069613,257.0
416,1793.4,Enterprise,2023-05-07,SMB,,,,2026-02-24,26.333333333333332,62.333333333333336,10.166666666666666,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,3.57015742642026,40.0
417,1618.42,Enterprise,2022-10-14,Enterprise,2023-04-19,Suporte Técnico,,2025-10-03,28.142857142857142,35.714285714285715,7.0,0.42857142857142855,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,188.0,4.1319824753559695,60.0
418,266.7,Pro,2023-01-26,Mid-Market,2025-04-26,Suporte Técnico,3.0,2026-01-14,26.8,63.2,10.6,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,83.0,3.8466803559206024,45.0
419,72.4,Basic,2020-07-10,Mid-Market,2021-05-13,Suporte Técnico,2.0,2023-04-29,24.625,49.625,11.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,289.0,6.392256550645287,187.0
420,54.51,Basic,2020-04-30,SMB,2022-12-05,Suporte Técnico,6.0,2023-02-26,25.454545454545453,40.18181818181818,12.818181818181818,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,208.0,6.586624951114588,196.0
421,909.86,Enterprise,2020-06-10,Mid-Market,2020-09-27,Email de Acompanhamento,2.0,2023-03-26,16.666666666666668,59.0,14.833333333333334,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,322.0,6.47438404380133,192.0
422,499.22,Pro,2023-01-16,Enterprise,2024-12-19,Suporte Técnico,,2025-12-22,39.5,57.5,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,101.0,3.8740588637919235,49.0
423,119.57,Pro,2020-09-28,Mid-Market,2020-11-16,Reunião QBR,0.0,2022-08-07,32.5,33.75,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,315.0,6.173249902229175,225.0
424,445.97,Pro,2020-05-13,Enterprise,2022-08-28,Email de Acompanhamento,5.0,2022-10-09,28.333333333333332,66.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,222.0,6.551036370746969,216.0
425,1690.6,Enterprise,2023-06-22,Enterprise,2025-11-10,Email de Acompanhamento,,2026-01-05,37.333333333333336,67.0,8.333333333333334,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,3.4442162902121836,47.0
426,40.66,Basic,2020-06-30,Mid-Market,2023-01-01,Reunião QBR,5.0,2021-05-25,34.0,64.33333333333333,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,204.0,6.419632381697301,288.0
427,44.42,Basic,2021-09-30,Enterprise,2024-04-03,Email de Acompanhamento,3.0,2023-11-15,13.0,34.333333333333336,15.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,138.0,5.170241898676403,158.0
428,806.78,Enterprise,2022-05-24,Enterprise,2024-12-31,Email de Acompanhamento,,2024-10-11,26.333333333333332,54.666666666666664,14.666666666666666,1.8333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,4.52354874041621,111.0
429,24.64,Basic,2023-02-13,Mid-Market,2024-12-18,Reunião QBR,,2025-07-05,20.2,74.4,13.8,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,101.0,3.7973990417522243,73.0
430,1550.45,Enterprise,2023-09-23,Enterprise,2025-09-26,Email de Acompanhamento,0.0,2026-04-23,32.0,55.0,12.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,61.0,3.189596167008898,31.0
431,1037.63,Enterprise,2022-07-11,Enterprise,2025-05-22,Email de Acompanhamento,,2025-04-25,17.0,57.333333333333336,8.666666666666666,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,79.0,4.3921139101861995,83.0
432,376.54,Pro,2021-05-25,Mid-Market,2023-11-16,Email de Acompanhamento,8.0,2023-03-04,17.666666666666668,35.333333333333336,8.666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,158.0,5.520766773162939,195.0
433,346.57,Pro,2022-04-29,Mid-Market,2024-09-05,Reunião QBR,,2025-04-02,27.416666666666668,52.5,9.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,116.0,4.592004381161008,86.0
434,37.0,Basic,2023-03-23,Mid-Market,2024-01-26,Suporte Técnico,,2025-09-04,12.0,41.5,9.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,148.0,3.693360711841205,64.0
435,92.09,Basic,2023-03-04,SMB,2023-04-18,Email de Acompanhamento,3.0,2025-12-22,31.4,44.4,10.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,189.0,3.7453798767967146,49.0
436,92.65,Basic,2020-08-15,Mid-Market,,,,2023-04-23,41.0,26.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.293703558858037,188.0
437,25.36,Basic,2022-12-19,Enterprise,2025-11-25,Suporte Técnico,6.0,2025-10-18,15.666666666666666,31.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53.0,3.9512595837897044,58.0
438,33.35,Basic,2020-11-14,Enterprise,2022-12-11,Suporte Técnico,9.0,2023-04-17,29.25,41.0,5.75,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,207.0,6.044583496284709,189.0
439,166.31,Pro,2020-11-19,Enterprise,2023-11-01,Suporte Técnico,9.0,2023-06-08,30.333333333333332,66.33333333333333,10.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0,6.030895580758702,181.0
440,1309.35,Enterprise,2021-06-16,Enterprise,2023-10-10,Suporte Técnico,0.0,2023-10-13,13.0,35.666666666666664,14.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,164.0,5.4605203103605655,163.0
441,54.26,Basic,2023-03-14,Enterprise,2025-05-10,Email de Acompanhamento,1.0,2025-07-24,49.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,3.7180013689253935,70.0
442,98.79,Basic,2023-09-28,Mid-Market,2024-10-14,Email de Acompanhamento,3.0,2025-11-12,31.666666666666668,57.333333333333336,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,111.0,3.1759069130732374,54.0
443,79.49,Basic,2021-04-01,SMB,2023-08-27,Email de Acompanhamento,,2024-01-01,24.375,42.875,11.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,170.0,5.668644454586946,152.0
444,38.52,Basic,2022-02-09,SMB,2024-12-12,Reunião QBR,4.0,2025-01-27,15.666666666666666,49.0,3.3333333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,102.0,4.808324205914568,96.0
445,884.38,Enterprise,2020-11-03,SMB,2022-06-22,Email de Acompanhamento,9.0,2023-05-26,27.545454545454547,66.72727272727273,9.727272727272727,0.45454545454545453,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,231.0,6.074696910441924,183.0
446,684.06,Enterprise,2021-03-26,SMB,2021-10-17,Suporte Técnico,,2023-09-27,13.8,56.6,11.6,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,267.0,5.685075308078503,165.0
447,385.31,Pro,2021-11-23,SMB,2022-11-03,Reunião QBR,8.0,2024-11-08,18.8,67.0,9.4,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,212.0,5.022364217252396,107.0
448,123.59,Pro,2023-11-06,SMB,2026-03-21,Email de Acompanhamento,,2025-11-13,21.333333333333332,47.666666666666664,8.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,36.0,3.0691307323750854,54.0
449,886.51,Enterprise,2023-10-13,SMB,2026-10-04,Reunião QBR,2.0,2026-09-05,33.166666666666664,55.833333333333336,9.833333333333334,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.134839151266256,12.0
450,378.83,Pro,2021-06-26,Mid-Market,2023-04-24,Email de Acompanhamento,1.0,2024-06-25,27.333333333333332,60.22222222222222,10.777777777777779,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,188.0,5.433135554541305,127.0
451,291.99,Pro,2022-04-30,Enterprise,2024-03-17,Suporte Técnico,,2025-04-09,25.4,54.4,10.2,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,141.0,4.589266155531216,85.0
452,1793.09,Enterprise,2021-11-14,Mid-Market,2024-01-25,Reunião QBR,,2023-03-24,16.375,44.0,8.25,1.375,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,148.0,5.0470104974897305,192.0
453,1466.56,Enterprise,2022-08-10,Enterprise,2025-02-08,Email de Acompanhamento,6.0,2024-06-22,26.2,41.0,11.8,2.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,94.0,4.309967141292443,127.0
454,24.35,Basic,2023-08-09,Mid-Market,2025-08-12,Suporte Técnico,5.0,2026-07-07,38.8,62.2,9.4,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,3.3127994524298425,21.0
455,1290.33,Enterprise,2021-03-02,Enterprise,2021-04-25,Suporte Técnico,,2024-02-22,42.5,63.0,10.0,1.1666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,292.0,5.7507987220447285,144.0
456,1781.2,Enterprise,2022-05-28,Mid-Market,2025-02-06,Suporte Técnico,,2025-05-17,23.5,54.333333333333336,10.666666666666666,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,94.0,4.5125958378970425,80.0
457,930.02,Enterprise,2021-08-03,SMB,2024-02-13,Reunião QBR,5.0,2022-12-11,25.5,48.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,146.0,5.3290734824281145,207.0
458,1926.49,Enterprise,2023-05-18,Enterprise,2025-05-09,Email de Acompanhamento,10.0,2026-05-06,18.333333333333332,63.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,81.0,3.540041067761807,29.0
459,75.56,Basic,2020-12-20,Enterprise,2023-08-23,Suporte Técnico,4.0,2023-11-30,21.166666666666668,56.833333333333336,6.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,170.0,5.946030504497458,156.0
460,96.47,Basic,2020-09-04,Enterprise,2022-04-28,Email de Acompanhamento,8.0,2023-07-11,28.0,18.857142857142858,11.285714285714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,239.0,6.238951896754009,177.0
461,45.83,Basic,2020-04-08,SMB,2021-07-13,Suporte Técnico,9.0,2023-03-19,23.166666666666668,45.5,11.166666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,281.0,6.646851779429019,193.0
462,107.7,Pro,2023-08-14,Mid-Market,2026-05-18,Reunião QBR,,2024-09-21,35.833333333333336,23.666666666666668,4.666666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0,3.299110198494182,114.0
463,21.45,Basic,2023-09-25,Enterprise,2024-02-28,Reunião QBR,,2026-04-08,23.8,35.2,10.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,143.0,3.184120465434634,33.0
464,97.99,Basic,2022-08-11,Mid-Market,2022-11-04,Reunião QBR,1.0,2025-01-16,27.5,37.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,212.0,4.307228915662651,97.0
465,1638.43,Enterprise,2023-11-19,Mid-Market,2026-05-11,Suporte Técnico,7.0,2026-03-12,45.333333333333336,57.333333333333336,11.333333333333334,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,3.033538672142368,37.0
466,26.98,Basic,2022-06-01,Enterprise,2024-06-15,Suporte Técnico,7.0,2025-05-19,26.5,61.5,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,128.0,4.501642935377875,80.0
467,339.06,Pro,2020-09-21,SMB,2021-02-22,Reunião QBR,3.0,2023-04-01,29.75,67.5,14.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,301.0,6.192412983965585,191.0
468,361.51,Pro,2022-04-10,SMB,2024-11-12,Email de Acompanhamento,3.0,2024-02-13,18.0,27.5,12.75,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,107.0,4.644030668127054,146.0
469,44.4,Basic,2022-04-24,Mid-Market,2024-12-08,Reunião QBR,6.0,2023-10-20,36.5,26.0,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,103.0,4.605695509309967,162.0
470,39.81,Basic,2023-02-07,SMB,2025-08-13,Reunião QBR,10.0,2026-01-28,24.1,43.3,9.6,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,3.813826146475017,43.0
471,353.53,Pro,2020-01-31,SMB,2021-12-29,Reunião QBR,,2022-03-30,17.0,60.8,9.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,256.0,6.833007430582715,243.0
